@relation twit_classification

@attribute first_person_pronouns numeric
@attribute second_person_pronouns numeric
@attribute thrid_person_pronouns numeric
@attribute coordinating_conjunctions numeric
@attribute past_tense_verbs numeric
@attribute commas numeric
@attribute colons_semicolons numeric
@attribute dashes numeric
@attribute parentheses numeric
@attribute common_singular_nouns numeric
@attribute common_plural_nouns numeric
@attribute proper_singular_nouns numeric
@attribute proper_plural_nouns numeric
@attribute adverb numeric
@attribute adverb_comparative numeric
@attribute adverb_superlative numeric
@attribute wh_words numeric
@attribute slang numeric
@attribute all_caps_words numeric
@attribute number_of_sentences numeric
@attribute average_sentence_length numeric
@attribute alltokens_not_punctuation_length numeric
@attribute twit {news,pop}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.0,3.8,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,5.77777777778,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,5.16666666667,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.33333333333,4.45833333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,4.875,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.5,4.14814814815,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,13.0,4.36,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11.0,5.1,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13.0,4.72727272727,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7.66666666667,4.13636363636,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.5,4.68181818182,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,5.2,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9.0,3.96,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,6.58333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.75,4.28571428571,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.0,4.48,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,6.2,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,4.9,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.0,4.4,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,5.625,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.75,4.65,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.5,6.11111111111,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14.5,3.96153846154,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9.5,4.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,4.42857142857,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9.33333333333,4.4,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.0,4.04545454545,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,8.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.0,4.3125,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.0,5.6,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.5,4.68181818182,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.0,4.08333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0,4.4,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,7.33333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.5,5.3,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,4.39130434783,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.5,6.66666666667,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15.0,4.61538461538,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,5.83333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,5.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,10.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,5.44444444444,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,8.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5,5.2,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.66666666667,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,5.23529411765,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,7.5,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.5,5.27777777778,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.75,4.5,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,4.8,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,4.06666666667,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,5.25,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,10.5,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.0,3.93333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,8.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.5,4.33333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,4.25,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.0,3.92592592593,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.5,10.3333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,11.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,5.18181818182,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.5,5.33333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.5,4.47058823529,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.0,4.77777777778,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,6.25,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.5,4.33333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.5,4.07407407407,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5,5.81818181818,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.0,4.45,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.66666666667,5.09090909091,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,5.31818181818,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,5.58823529412,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.5,5.35714285714,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,9.33333333333,4.28,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,5.9,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.0,3.5,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,16.0,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10.0,6.875,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,4.0,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.0,7.66666666667,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,32.0,3.68965517241,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,3.60714285714,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17.0,5.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,4.375,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,9.5,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.0,5.16666666667,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5.0,5.5,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.66666666667,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.0,4.8125,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,4.88888888889,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,8.5,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.33333333333,4.26315789474,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.5,5.21428571429,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,4.36363636364,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6.0,5.1875,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.0,3.57142857143,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16.0,5.53333333333,pop
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,11.5,4.52631578947,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,11.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.5,4.57142857143,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16.0,5.35714285714,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,8.75,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,5.5,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,4.07407407407,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,4.7,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,4.66666666667,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,4.63636363636,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.0,5.05263157895,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5,4.77777777778,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,5.875,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,6.33333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13.0,4.19230769231,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,5.8,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.5,4.6,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,7.25,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,4.4,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,4.78947368421,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.0,4.92857142857,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.0,4.13333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5,4.3,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.5,8.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,4.5,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.5,4.33333333333,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6.0,6.66666666667,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5,5.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,6.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.66666666667,5.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.5,4.125,pop
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,7.0,5.61111111111,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.33333333333,5.45454545455,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.5,4.66666666667,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,7.5,6.90909090909,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.5,4.29411764706,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.66666666667,4.65217391304,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.0,4.625,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.0,6.22222222222,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.0,5.08333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.0,3.57142857143,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.66666666667,4.35714285714,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,4.8,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.0,4.41666666667,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.0,5.69230769231,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,4.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.0,4.36842105263,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.0,3.94117647059,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.33333333333,6.11764705882,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,5.8,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,5.75,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,7.4,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.5,5.57142857143,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.0,5.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,4.4,pop
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,2.8,5.15384615385,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.71428571429,3.30303030303,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,5.0,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10.5,5.22222222222,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,4.88888888889,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.5,4.22727272727,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,5.0,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,8.66666666667,4.86956521739,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.0,5.13333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.0,5.07142857143,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.0,6.55555555556,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7.66666666667,5.55,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.0,5.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.25,4.4,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,7.83333333333,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10.0,4.29411764706,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.25,4.58823529412,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.0,5.92307692308,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,5.57142857143,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.5,5.06666666667,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,6.22222222222,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,4.66666666667,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.0,5.61538461538,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,5.2,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.0,4.69565217391,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.5,4.34782608696,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,5.5,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.5,4.78571428571,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.0,4.04,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,5.66666666667,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.0,3.75,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,4.5,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,6.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5,5.5,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5,5.8,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.5,4.07407407407,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,5.75,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.0,6.42857142857,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5.0,3.75,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24.0,5.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,4.4,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5,4.4,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,6.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,4.36363636364,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,7.0,pop
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,11.5,4.6,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,5.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.0,4.3125,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10.0,4.55555555556,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7.0,4.57142857143,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,7.25,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,4.2,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,4.57142857143,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.0,4.8,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,5.875,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.0,4.7,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.5,4.33333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.5,5.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,5.42857142857,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,4.68421052632,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.0,6.2,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.0,4.2,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.5,4.04166666667,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,15.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,9.375,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,9.33333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0,4.4,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,4.5,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,5.72727272727,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,5.27272727273,pop
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,15.0,3.84615384615,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.5,4.80952380952,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.0,5.85714285714,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32.0,3.45161290323,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7.0,4.65,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.0,6.41666666667,pop
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,5.5,5.14285714286,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,5.3,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10.3333333333,4.11538461538,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,12.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.0,4.90476190476,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,3.77777777778,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.2,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.0,4.53333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.5,4.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,4.0,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,8.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.25,3.52380952381,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,4.85714285714,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,5.33333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,5.33333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.0,4.07692307692,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,3.5,pop
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,11.5,5.61904761905,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,2.75,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.0,4.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9.66666666667,4.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.0,5.2,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.5,5.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,3.57142857143,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,6.8,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.0,4.8125,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,4.0,pop
